route,stop_id,address,month,total_in,total_out,unique_days,avg_daily_in,avg_daily_out,days
Route 7 Washington,143496,700 East/Springhill Drive,2025-09,0,2,2.0,0.0,1.0,
Route 7 Washington,143496,700 East/Springhill Drive,2025-10,0,14,9.0,0.0,1.56,
Route 7 Washington,143496,700 East/Springhill Drive,2025-11,0,1,1.0,0.0,1.0,
Route 7 Washington,143496,700 East/Springhill Drive,2025-12,1,2,2.0,0.5,1.0,
Route 7 Washington,143514,Bluff View/Sunrise,2025-01,46,39,18.0,2.56,2.17,
Route 7 Washington,143514,Bluff View/Sunrise,2025-02,36,24,22.0,1.64,1.09,
Route 7 Washington,143514,Bluff View/Sunrise,2025-03,44,33,26.0,1.69,1.27,
Route 7 Washington,143514,Bluff View/Sunrise,2025-04,31,48,26.0,1.19,1.85,
Route 7 Washington,143514,Bluff View/Sunrise,2025-05,22,25,24.0,0.92,1.04,
Route 7 Washington,143514,Bluff View/Sunrise,2025-06,18,41,22.0,0.82,1.86,
Route 7 Washington,143514,Bluff View/Sunrise,2025-07,6,20,17.0,0.35,1.18,
Route 7 Washington,143514,Bluff View/Sunrise,2025-08,25,50,25.0,1.0,2.0,
Route 7 Washington,143514,Bluff View/Sunrise,2025-09,33,34,24.0,1.38,1.42,
Route 7 Washington,143514,Bluff View/Sunrise,2025-10,78,57,27.0,2.89,2.11,
Route 7 Washington,143514,Bluff View/Sunrise,2025-11,54,28,20.0,2.7,1.4,
Route 7 Washington,143514,Bluff View/Sunrise,2025-12,16,23,17.0,0.94,1.35,
Route 7 Washington,143514,Bluff View/Sunrise,2026-01,35,37,22.0,1.59,1.68,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-01,80,117,26.0,3.08,4.5,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-02,69,130,24.0,2.88,5.42,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-03,89,107,26.0,3.42,4.12,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-04,121,150,26.0,4.65,5.77,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-05,122,128,26.0,4.69,4.92,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-06,133,145,25.0,5.32,5.8,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-07,100,86,25.0,4.0,3.44,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-08,100,59,26.0,3.85,2.27,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-09,123,100,23.0,5.35,4.35,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-10,160,111,27.0,5.93,4.11,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-11,123,108,24.0,5.12,4.5,
Route 7 Washington,143524,Bluff View/Victoria Lane,2025-12,129,114,26.0,4.96,4.38,
Route 7 Washington,143524,Bluff View/Victoria Lane,2026-01,146,82,26.0,5.62,3.15,
Route 7 Washington,143534,Community Center,2025-01,73,101,26.0,2.81,3.88,
Route 7 Washington,143534,Community Center,2025-02,72,60,24.0,3.0,2.5,
Route 7 Washington,143534,Community Center,2025-03,61,62,26.0,2.35,2.38,
Route 7 Washington,143534,Community Center,2025-04,108,112,26.0,4.15,4.31,
Route 7 Washington,143534,Community Center,2025-05,92,82,26.0,3.54,3.15,
Route 7 Washington,143534,Community Center,2025-06,86,108,25.0,3.44,4.32,
Route 7 Washington,143534,Community Center,2025-07,46,49,23.0,2.0,2.13,
Route 7 Washington,143534,Community Center,2025-08,81,99,26.0,3.12,3.81,
Route 7 Washington,143534,Community Center,2025-09,93,94,25.0,3.72,3.76,
Route 7 Washington,143534,Community Center,2025-10,162,153,27.0,6.0,5.67,
Route 7 Washington,143534,Community Center,2025-11,185,160,24.0,7.71,6.67,
Route 7 Washington,143534,Community Center,2025-12,143,132,26.0,5.5,5.08,
Route 7 Washington,143534,Community Center,2026-01,122,142,26.0,4.69,5.46,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-01,17,17,19.0,0.89,0.89,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-02,28,20,21.0,1.33,0.95,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-03,32,20,22.0,1.45,0.91,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-04,28,44,23.0,1.22,1.91,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-05,63,55,26.0,2.42,2.12,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-06,66,59,24.0,2.75,2.46,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-07,37,22,21.0,1.76,1.05,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-08,70,41,25.0,2.8,1.64,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-09,48,44,24.0,2.0,1.83,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-10,46,40,26.0,1.77,1.54,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-11,50,42,24.0,2.08,1.75,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2025-12,58,44,26.0,2.23,1.69,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2026-01,49,42,25.0,1.96,1.68,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-01,45,36,23.0,1.96,1.57,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-02,55,54,23.0,2.39,2.35,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-03,56,71,26.0,2.15,2.73,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-04,70,80,26.0,2.69,3.08,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-05,73,64,24.0,3.04,2.67,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-06,17,32,22.0,0.77,1.45,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-07,18,21,19.0,0.95,1.11,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-08,48,48,24.0,2.0,2.0,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-09,23,37,21.0,1.1,1.76,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-10,37,40,23.0,1.61,1.74,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-11,50,65,24.0,2.08,2.71,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2025-12,54,67,25.0,2.16,2.68,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2026-01,43,62,26.0,1.65,2.38,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-01,75,54,26.0,2.88,2.08,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-02,64,58,24.0,2.67,2.42,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-03,67,38,24.0,2.79,1.58,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-04,33,34,26.0,1.27,1.31,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-05,44,73,26.0,1.69,2.81,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-06,26,39,23.0,1.13,1.7,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-07,22,33,18.0,1.22,1.83,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-08,14,40,25.0,0.56,1.6,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-09,35,52,24.0,1.46,2.17,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-10,20,66,25.0,0.8,2.64,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-11,26,63,24.0,1.08,2.62,
Route 7 Washington,143564,Telegraph at Bella Vista,2025-12,34,64,25.0,1.36,2.56,
Route 7 Washington,143564,Telegraph at Bella Vista,2026-01,23,64,25.0,0.92,2.56,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-01,114,98,26.0,4.38,3.77,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-02,84,97,24.0,3.5,4.04,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-03,97,106,25.0,3.88,4.24,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-04,91,123,25.0,3.64,4.92,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-05,60,117,26.0,2.31,4.5,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-06,59,125,25.0,2.36,5.0,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-07,27,74,25.0,1.08,2.96,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-08,59,110,26.0,2.27,4.23,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-09,33,74,24.0,1.38,3.08,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-10,45,81,26.0,1.73,3.12,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-11,42,97,24.0,1.75,4.04,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2025-12,54,92,25.0,2.16,3.68,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2026-01,68,117,26.0,2.62,4.5,
Route 7 Washington,143573,Deseret Industries,2025-01,1144,1834,26.0,44.0,70.54,
Route 7 Washington,143573,Deseret Industries,2025-02,1153,1786,24.0,48.04,74.42,
Route 7 Washington,143573,Deseret Industries,2025-03,886,1636,26.0,34.08,62.92,
Route 7 Washington,143573,Deseret Industries,2025-04,948,1746,26.0,36.46,67.15,
Route 7 Washington,143573,Deseret Industries,2025-05,704,1342,26.0,27.08,51.62,
Route 7 Washington,143573,Deseret Industries,2025-06,718,1452,25.0,28.72,58.08,
Route 7 Washington,143573,Deseret Industries,2025-07,715,1087,25.0,28.6,43.48,
Route 7 Washington,143573,Deseret Industries,2025-08,820,1455,26.0,31.54,55.96,
Route 7 Washington,143573,Deseret Industries,2025-09,589,1541,25.0,23.56,61.64,
Route 7 Washington,143573,Deseret Industries,2025-10,627,1830,27.0,23.22,67.78,
Route 7 Washington,143573,Deseret Industries,2025-11,494,1446,24.0,20.58,60.25,
Route 7 Washington,143573,Deseret Industries,2025-12,570,1504,26.0,21.92,57.85,
Route 7 Washington,143573,Deseret Industries,2026-01,512,1313,26.0,19.69,50.5,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-01,69,93,26.0,2.65,3.58,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-02,51,85,24.0,2.12,3.54,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-03,67,68,26.0,2.58,2.62,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-04,97,122,25.0,3.88,4.88,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-05,78,131,26.0,3.0,5.04,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-06,64,84,25.0,2.56,3.36,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-07,69,106,25.0,2.76,4.24,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-08,88,119,26.0,3.38,4.58,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-09,81,103,25.0,3.24,4.12,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-10,75,100,27.0,2.78,3.7,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-11,59,115,24.0,2.46,4.79,
Route 7 Washington,143582,51 East Telegraph/Post Office,2025-12,72,110,26.0,2.77,4.23,
Route 7 Washington,143582,51 East Telegraph/Post Office,2026-01,66,123,26.0,2.54,4.73,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-01,37,28,23.0,1.61,1.22,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-02,32,31,21.0,1.52,1.48,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-03,32,9,16.0,2.0,0.56,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-04,40,25,24.0,1.67,1.04,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-05,14,16,19.0,0.74,0.84,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-06,20,36,23.0,0.87,1.57,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-07,32,18,23.0,1.39,0.78,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-08,28,24,25.0,1.12,0.96,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-09,53,24,24.0,2.21,1.0,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-10,70,62,27.0,2.59,2.3,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-11,44,35,24.0,1.83,1.46,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2025-12,38,68,26.0,1.46,2.62,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2026-01,38,71,25.0,1.52,2.84,
Route 7 Washington,143588,151 West Telegraph,2025-01,9,10,12.0,0.75,0.83,
Route 7 Washington,143588,151 West Telegraph,2025-02,23,23,11.0,2.09,2.09,
Route 7 Washington,143588,151 West Telegraph,2025-03,25,12,17.0,1.47,0.71,
Route 7 Washington,143588,151 West Telegraph,2025-04,55,40,24.0,2.29,1.67,
Route 7 Washington,143588,151 West Telegraph,2025-05,60,50,25.0,2.4,2.0,
Route 7 Washington,143588,151 West Telegraph,2025-06,59,40,25.0,2.36,1.6,
Route 7 Washington,143588,151 West Telegraph,2025-07,52,38,21.0,2.48,1.81,
Route 7 Washington,143588,151 West Telegraph,2025-08,75,46,25.0,3.0,1.84,
Route 7 Washington,143588,151 West Telegraph,2025-09,58,57,25.0,2.32,2.28,
Route 7 Washington,143588,151 West Telegraph,2025-10,49,42,27.0,1.81,1.56,
Route 7 Washington,143588,151 West Telegraph,2025-11,24,24,18.0,1.33,1.33,
Route 7 Washington,143588,151 West Telegraph,2025-12,45,30,23.0,1.96,1.3,
Route 7 Washington,143588,151 West Telegraph,2026-01,46,33,25.0,1.84,1.32,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-01,104,60,26.0,4.0,2.31,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-02,83,49,23.0,3.61,2.13,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-03,58,36,25.0,2.32,1.44,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-04,105,102,26.0,4.04,3.92,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-05,84,77,25.0,3.36,3.08,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-06,63,79,25.0,2.52,3.16,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-07,32,26,22.0,1.45,1.18,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-08,36,31,23.0,1.57,1.35,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-09,39,17,24.0,1.62,0.71,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-10,28,16,19.0,1.47,0.84,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-11,32,29,23.0,1.39,1.26,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2025-12,36,18,23.0,1.57,0.78,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2026-01,24,28,20.0,1.2,1.4,
Route 7 Washington,143603,Costco 850 North 2860 East,2025-01,63,140,26.0,2.42,5.38,
Route 7 Washington,143603,Costco 850 North 2860 East,2025-02,39,81,24.0,1.62,3.38,
